Infertility,Leukopenia,Multiple Myeloma,Neutropenia,Obesity,Hypertension,Autism Spectrum Disorder,Dementia,Diabetes Mellitus,Hepatitis,Hyperglycemia,Hyperinsulinism,Schizophrenia,Adenocarcinoma,Cleft Lip,Adenoma,Agranulocytosis,Astrocytoma,Atherosclerosis,Carcinoma,Coronary Artery Disease,Endometriosis,Glomerulonephritis,Hypersensitivity,Myocardial Infarction,Nephritis,Neuroblastoma,Osteoporosis,Osteosarcoma,Pericarditis,Polycystic Ovary Syndrome,Pre-Eclampsia,Prostatitis,Sarcoma,Tuberculosis,Uremia,Vasculitis,Arthritis,Hypoglycemia,Urticaria,Intellectual Disability,Blindness,Melanoma,Alopecia,Arteriosclerosis,Leukemia,Lymphoma,Medulloblastoma,Panic Disorder,Rhabdomyosarcoma,Germinoma,Osteoarthritis,Bipolar Disorder,Pheochromocytoma,Syndrome,Aortic Aneurysm,Heroin Dependence,Polycythemia,Fibrosarcoma,Glaucoma,Hepatoblastoma,Hyperhomocysteinemia,Meningioma,Psoriasis,Retinal Degeneration,Retinoblastoma,Choriocarcinoma,Hepatitis C,Lymphadenitis,Retinitis Pigmentosa,Teratoma,Adrenocortical Carcinoma,Burkitt Lymphoma,Leiomyosarcoma,Hepatitis B,Insulinoma,Intracranial Aneurysm,Malaria,Multiple Sclerosis,Myopia,Narcolepsy,Periodontitis,Polycythemia Vera,Amyloidosis,Down Syndrome,Acquired Immunodeficiency Syndrome,Herpes Zoster,Hypotrichosis,Seasonal Affective Disorder,Pseudohypoparathyroidism,Agnosia,Blepharophimosis,Multiple System Atrophy,Prader-Willi Syndrome,Seminoma
Neuroblastoma,0.8086216962331976,0.8332159541745945,0.8301887258107741,0.9228864759788378,0.8588110151559553,0.9468695497690223,0.8194465811080445,0.9352984077957257,0.8501405307110543,0.8912285301394419,0.9259731658395218,0.7975402161437591,0.9258294085668437,0.8208512602438083,0.8455587530522143,0.8059403683279657,0.7666667523617525,0.8929230339419083,0.832964203960391,0.9528185269284535,0.9644539699627891,0.7882161857719877,0.8319080999773492,0.9216777071831359,0.8208512602438083,0.9999999999999977,0.9286775156052313,0.9728563267907424,0.954993710457289,0.8426514367948437,0.9437994571169416,0.9412631985327979,0.9443230547572353,0.6615701550312032,0.8117408607299573,0.80347947596232,0.7724427705663309,0.807991176271528,0.8104408984731051,0.8347129485513627,0.7912670417123142,0.8339054812437414,0.797381532073766,0.7990115332534984,0.8268738843884323,0.8337342394041914,0.7475710226208848,0.7891730593773851,0.7973311041798032,0.32732683535398877,0.7957501769750617,0.7928721352696574,0.7382118613461486,0.7472231399908889,0.5471367762374129,0.4282902516781575,0.5436985452510502,0.7051848795072918,0.6953288019758286,0.700764888226737,0.7380236171336296,0.5953525530980573,0.7855844048495747,0.6642915722619159,0.4278267339539623,0.5218442570072307,0.7227440373862885,0.7039710372159771,0.44320263021395956,0.7470178808339953,0.700764888226737,0.7173969082450148,0.7133922984085084,0.5089233500149862,0.2834733547569205,0.7487085117483526,0.5011148285857954,0.6615701550312032,0.5802316082495187,0.6050822876517974,0.6379431798534251,0.2912411862553588,0.5428101483418092,0.25877458475338283,0.35981145856446217,0.34069257193462354,0.3659625273557,0.16535945694153692,0.31339158526400424,0.1336306209562122,0.16366341767699433,0.1336306209562122,0.1336306209562122,0.18898223650461363
Osteoporosis,0.7944460115645391,0.8300346943359009,0.8109473993206655,0.9045619616586124,0.9003581145046218,0.9322873305480479,0.7961638248538638,0.9208943893933654,0.8632938504397922,0.915567699827291,0.9117127603799687,0.7658901459009241,0.907231344979114,0.8159239699254651,0.8567729286320958,0.759070707227267,0.7263935989410717,0.921774645282109,0.8203487041414926,0.9464102827583744,0.9330413858914134,0.7469221690231679,0.824709334047687,0.9468484342795117,0.8205863926107535,0.9286775156052313,0.999999999999997,0.9196191684268368,0.9069922190624139,0.8274642523434931,0.9545623063151675,0.9197796636537863,0.9053589325499368,0.6376079660577978,0.7943283936767699,0.7766674794190538,0.7680208308367589,0.8077304582574842,0.802353793615939,0.8295060719646244,0.8267392345497541,0.8001646367490213,0.7986995818625169,0.7772037591995896,0.7790462521543003,0.8325841733111808,0.7243350375430314,0.787288416764587,0.7659154854305191,0.3123475237772122,0.8073937705142343,0.8073350573722763,0.6987939668672579,0.7018872344014228,0.5220984006410151,0.4086905964337438,0.5336408693639428,0.6957244571848858,0.6984302957695786,0.6565379871744702,0.7099753803128699,0.6082094205016824,0.7548398491282639,0.6397612635199762,0.4082482904638632,0.497963331656857,0.6955140813803651,0.6777533426667379,0.4229205464598355,0.6957244571848858,0.6504589317376696,0.7071973082361052,0.6628312866075154,0.48563371835271424,0.2705008904002296,0.7570991735334364,0.5020916615373794,0.6376079660577978,0.5946919678164198,0.5843487097907774,0.621565045554607,0.2779132460997921,0.5101217434603446,0.24693239916239726,0.34334556770371816,0.3251016101322311,0.3492151478847892,0.18033392693348643,0.29904998630487034,0.12751534261266764,0.15617376188860607,0.12751534261266764,0.12751534261266764,0.18033392693348643
Osteosarcoma,0.817508503544084,0.8149905253460571,0.8393125562401619,0.905751353307681,0.8431864889509937,0.9291098137213842,0.8332928855435731,0.9221052562469879,0.8279159320758255,0.874848461137002,0.9086053679031478,0.8107643798201234,0.9089856028864375,0.8148166868658616,0.8204970145981036,0.8192015058343594,0.7843750165673892,0.8761751330325053,0.8157458729160958,0.9438092691549764,0.9549006489468016,0.8064221930441308,0.8180240523215857,0.9089856028864375,0.8348121883840421,0.9728563267907424,0.9196191684268368,1.000000000000006,0.9724431651416701,0.8170041181490184,0.9344507277121592,0.9630042448939616,0.966134776861521,0.6768509260569036,0.8304902346711599,0.8220380306411463,0.7847579830309784,0.8217333818283774,0.8291602462327495,0.8287268627622045,0.7941724374077241,0.8105084672951647,0.7853967819935713,0.8174668885830684,0.84061853866663,0.8529916105412289,0.7589548478395758,0.8021583035319391,0.810309327770688,0.3348873433115687,0.7729084199686608,0.7864544135552191,0.7492207790103903,0.7585097828476605,0.5597743955946954,0.43818278570294933,0.5562567492658536,0.721473051808575,0.7113893212265275,0.7169509687480634,0.7059600270859748,0.609103847611983,0.8037296239477674,0.6859281203928269,0.4377085617699627,0.5338976764998723,0.6955728330013914,0.7138005370428466,0.4534396063816155,0.7092446949982603,0.7169509687480634,0.7339671507296062,0.7298700434829709,0.5206783258434289,0.29002094671369905,0.7488526832122402,0.5212342693563052,0.6768509260569036,0.5936336432115024,0.619058316979899,0.6526782213068693,0.29796819751270753,0.5469334713047083,0.26475169110682795,0.36812228768656297,0.3485617981116171,0.3744154322244882,0.1691788855829911,0.3206302205309988,0.13671718540493266,0.16744367165578433,0.13671718540493266,0.13671718540493266,0.19334729780913268
Pericarditis,0.8304238252866624,0.8130392757116769,0.8426587150642354,0.9143835634657741,0.8549251487509179,0.933724164187085,0.8469076908765762,0.9223136643243159,0.8440722199302083,0.8871414879778189,0.9131178846590844,0.8303871549554935,0.9090724813857124,0.8332101675307483,0.8356190445537296,0.8290763176179986,0.773605054438543,0.8887175325906295,0.8180291664554022,0.93522036311145,0.9373045518980773,0.8008727698021829,0.8114556057400748,0.9048832072779441,0.8430706428861418,0.954993710457289,0.9069922190624139,0.9724431651416701,0.9999999999999958,0.8206165576576321,0.9303974663016157,0.9452153335028551,0.9573638046978069,0.6675573372931901,0.8138699664347885,0.8265447809674706,0.7848839282012771,0.8395684466658092,0.833108642644718,0.8372832370685563,0.78832129214725,0.7993796764572337,0.7846077941299016,0.8114441191120692,0.8132340949883554,0.8461706593170184,0.7369287435457865,0.8118276732921826,0.8152742095908179,0.33028912953790834,0.7673778740965161,0.8098042729542773,0.7627700713964741,0.7657665012847843,0.5520883412024538,0.4221158824088694,0.5486189943693167,0.7055365463119668,0.6954669240332287,0.6942502942558828,0.6841577650712807,0.5936729339017844,0.798198729716612,0.6765098960438795,0.43169854802122815,0.5265669257299851,0.6736614206721834,0.6976572680885751,0.44721359549995804,0.6874458656373009,0.6942502942558828,0.7179067639250472,0.7072195483958084,0.5135290850693086,0.27014773361958455,0.7385704650539224,0.5056498968474319,0.6608817639202582,0.5782544988262079,0.5958460099157055,0.657268466113575,0.29387690682262935,0.5394237308763004,0.26111648393354675,0.36306773723119723,0.3437758254761643,0.3692744729379983,0.16685595311797866,0.31622776601683794,0.11236664374387369,0.16514456476895412,0.13483997249264842,0.13483997249264842,0.19069251784911848
Polycystic Ovary Syndrome,0.8243770153688352,0.833991864593707,0.8517551156874125,0.8157245773062762,0.7776391253169618,0.8454502124079498,0.85566524595134,0.8211220584375034,0.878070365464234,0.8062221637022128,0.8221730932859763,0.8362030270916542,0.8383231686192393,0.8847216781665493,0.8322596606583147,0.8614716397579592,0.7936092026144849,0.8061900936916819,0.8261120812869552,0.8412562731444634,0.8535468363963193,0.8289521839748889,0.8622224096282648,0.8155426477328469,0.8579119303433206,0.8426514367948437,0.8274642523434931,0.8170041181490184,0.8206165576576321,0.9999999999999992,0.8495863550383779,0.8293383574140496,0.8212238441195768,0.7187512890839032,0.8454181371778346,0.8359387542393467,0.7943330099996948,0.8550271158732266,0.8449139715557527,0.8997587340076197,0.8133832825816056,0.8541244265211921,0.8804867977791904,0.8598693621826963,0.8442422069628,0.8457925428063889,0.8203893161346506,0.8829146430542831,0.8983295903011698,0.3292763870490874,0.8456265788457914,0.8329645076954578,0.8295613557843388,0.8328201653966626,0.5830276562201947,0.45907808504876685,0.6222294010186336,0.727966677720187,0.7362843848272921,0.7410594513663734,0.8033272812353432,0.6225981854548938,0.856118606327628,0.7222479235402051,0.4694998482714154,0.563287171754838,0.7931440206082259,0.7656447077080427,0.46426557269965135,0.8001075196564217,0.7410594513663734,0.7482375645824256,0.7554118398111337,0.5395637425347121,0.29380298017362044,0.8032427323881444,0.5774230153965785,0.7187512890839032,0.6053055093169419,0.6560209930076707,0.7000830064518535,0.31960997736993213,0.5866578911633727,0.28398091712353246,0.38124359863210894,0.3738782505529832,0.4016096644512494,0.18146654657782446,0.3439179697143973,0.12220592918446108,0.17960530202677494,0.1466471150213533,0.1466471150213533,0.2073903389460851
Pre-Eclampsia,0.7924568325010936,0.8251367405264176,0.8040210442955928,0.9275959907383687,0.8779637971341478,0.9644135714603617,0.8225335712258867,0.948486173185068,0.8548195222198122,0.9034749046107157,0.9144260531753508,0.7918463689932412,0.9141186206187929,0.8282709765885421,0.8450125202588158,0.7698872787370297,0.7575155674956895,0.9292385433439199,0.8418882910093289,0.9789116676104673,0.9482741105875293,0.7465843810117209,0.842000718309824,0.9464768018796351,0.8139904425094292,0.9437994571169416,0.9545623063151675,0.9344507277121592,0.9303974663016157,0.8495863550383779,0.9999999999999978,0.9390643533549139,0.9243412679638509,0.6509764631688837,0.7908341508919492,0.7878685643821761,0.7525481987245496,0.805923446792625,0.7994372655528696,0.8228384246471792,0.8050408932719095,0.8079144243541728,0.7913200186713878,0.7934991111441778,0.7851830524867719,0.8217059776151843,0.7339194712859882,0.7888176596018234,0.7871527970177188,0.31889640207164044,0.7899753511787271,0.7912916749617596,0.7191989202330644,0.7222907808170521,0.5253197596177328,0.4075557568177078,0.5448295257174027,0.6812003363953116,0.6833626147784468,0.6640968704283955,0.7190155243253714,0.5868427635493109,0.7706663050064648,0.6531749080451991,0.4168078856731508,0.5084039498973104,0.7041294762525798,0.6858399821940538,0.43178776958837267,0.7103114618822908,0.6578903576206535,0.6931438656757732,0.670631977674515,0.4874121679532904,0.2608294750711917,0.7403121688748225,0.5044820300506923,0.6445311516523601,0.5722663697736357,0.5894981518419031,0.6345971765162448,0.283740153267512,0.512804709171367,0.25210974204480535,0.35054437084655,0.3319178987723075,0.3565370164061461,0.18411492357966466,0.30532005990935285,0.10849075915068658,0.1594482010358202,0.13018891098082389,0.13018891098082389,0.18411492357966466
Prostatitis,0.7954232764141945,0.7981975646409962,0.8016997811230937,0.9016362705933854,0.8354150190998397,0.9249091861099268,0.8155441565456688,0.9092969447733231,0.8156768638237653,0.8749239975319556,0.8959644488359934,0.7929931256059607,0.9006076766500385,0.8073066954236726,0.8040984223880664,0.790431463838761,0.7495872449089025,0.8886706947897282,0.8037120809545993,0.9351103806213085,0.950604769407536,0.7656983396984954,0.8057996177780384,0.9006076766500385,0.8122594972360878,0.9412631985327979,0.9197796636537863,0.9630042448939616,0.9452153335028551,0.8293383574140496,0.9390643533549139,0.9999999999999986,0.95271488247989,0.6840247862883913,0.8123537989821019,0.8038840597759529,0.7720495078203452,0.8092844332561525,0.8163835654332611,0.8210886641985504,0.7716233121290782,0.7936459243333939,0.7731375736784818,0.8099324707974607,0.8169560096051625,0.8303891334723087,0.7577888681812228,0.7947649817064111,0.8028408796949736,0.3318007581655987,0.765784688075184,0.7743051655262793,0.7303425424811295,0.7337663484621262,0.5465771748700279,0.42404777297076807,0.5747497002625552,0.6905920874095365,0.6986498556466665,0.6845123307453659,0.6933711412430793,0.596389986696184,0.7907918069613443,0.6733711493014488,0.4336742954054489,0.5289768556009503,0.6767445554101726,0.6944788585376473,0.44926035033744244,0.6845342620813827,0.6780546672477681,0.7091725223115947,0.69142618943644,0.5071356271674354,0.27138411414599295,0.7362869223520759,0.5248962326459122,0.6639064102210857,0.5809009863316829,0.6133525886391851,0.6330486754754855,0.2952218882514512,0.5335556945409652,0.26231153129350077,0.36472938315383885,0.3453491784352058,0.3709645251221237,0.1676195999137015,0.3176750402418491,0.11288091024643274,0.16590037908279934,0.13545709229571928,0.13545709229571928,0.1915652570442303
Sarcoma,0.8211450555652132,0.8222264517930409,0.823440376745061,0.9208333333333313,0.8530578182022714,0.9318799195265396,0.82753414948851,0.920491957104953,0.8391770415090534,0.8812345932516241,0.898715524710832,0.8008345037374237,0.9154847885751044,0.8190251150223877,0.8349799335084083,0.8145908679874776,0.7703864076366963,0.8909365508718166,0.8311111111111118,0.9290920037581006,0.9401353487360081,0.791924189835074,0.8254459268801788,0.9154847885751044,0.8434008624932922,0.9443230547572353,0.9053589325499368,0.966134776861521,0.9573638046978069,0.8212238441195768,0.9243412679638509,0.95271488247989,1.0000000000000018,0.6733003292241395,0.8150938049359592,0.8173093538837067,0.7653346390035378,0.8205899558535142,0.8339078479367952,0.8279278234691198,0.7845098344823328,0.818182789432214,0.790665937771843,0.8332380897952993,0.8302560769872368,0.870571500132017,0.7459079037140225,0.7976435884012635,0.8114684298592457,0.3265986323710904,0.7789043068258871,0.7766367430138651,0.7424621202458732,0.7513854887284944,0.5380076850478803,0.41739935579996074,0.5579886659703324,0.6976532089799358,0.6876960999787077,0.6928494815184628,0.6765133043008529,0.5870395085642744,0.7892800282301368,0.6873623813640818,0.4268749491621902,0.5206833117271101,0.6661342411738336,0.6898619701479722,0.44221663871405364,0.6857275130999368,0.6928494815184628,0.7098852075328921,0.7055613113915441,0.49918452017784504,0.26712922844825127,0.7303180220728615,0.5166666666666673,0.653497378364606,0.5717933519134901,0.596462233311712,0.6432242017658962,0.2905932629027116,0.533396460910441,0.2581988897471611,0.3590109871423002,0.339934634239519,0.36514837167011094,0.16499158227686106,0.31269438398822863,0.1111111111111111,0.16329931618554522,0.13333333333333333,0.13333333333333333,0.18856180831641262
Tuberculosis,0.7019687891890031,0.6784379175110878,0.7134115325941737,0.6312190586476307,0.5821257870028499,0.6505663029413854,0.7138917464371094,0.6426161105878405,0.687184270936278,0.600871220432107,0.6237343238042666,0.7000995703216101,0.6214002245569394,0.731308269936034,0.6329830179736036,0.7755434100663814,0.6929627529413336,0.613501233770266,0.653497378364606,0.648235497465742,0.6718090752798137,0.7624908448361896,0.6712013893016531,0.6275527020278002,0.7240675939960733,0.6615701550312032,0.6376079660577978,0.6768509260569036,0.6675573372931901,0.7187512890839032,0.6509764631688837,0.6840247862883913,0.6733003292241395,0.9999999999999987,0.7432131972201866,0.7886388397182811,0.7604625018444497,0.7055965590297322,0.7356163368813721,0.7099799813972123,0.7050396122302874,0.6865437954763614,0.7119278039363732,0.7409979517644699,0.7755434100663814,0.7039619560036737,0.784008655266202,0.7138439893009748,0.756210326614842,0.3435921354681385,0.7239612387571699,0.6877877928869854,0.7351470441147059,0.7266805769930109,0.5875444714552142,0.442807442770048,0.6330627263346797,0.6199304198780679,0.6327138353044142,0.689170107245042,0.6935594191788399,0.5397374608183546,0.7599449584471777,0.6927435689894235,0.49483221315656817,0.7733299526633334,0.7352100792311448,0.726532916036385,0.5672273623252055,0.7350603549982806,0.708051480046276,0.6765326780078962,0.7047921864945648,0.5752237416355283,0.39674602380793605,0.6624023772339173,0.5817116814987959,0.6372549019607843,0.5732367797686334,0.6590071189446999,0.6766922918967362,0.4088797653818292,0.6093936867726084,0.3579169947954394,0.49643761366322264,0.4660413824283703,0.4880935300919762,0.21004201260420147,0.42220033092074905,0.13201967239688991,0.24253562503633302,0.19802950859533489,0.19802950859533489,0.280056016805602
Uremia,0.8866341227119533,0.8536460571587648,0.8932140640957377,0.7738232325341354,0.7404003317411249,0.7875721133816426,0.8340085045103934,0.787795091357015,0.8161060304918136,0.7625103235747124,0.784815135603614,0.8177744038534924,0.7789451847001678,0.8431546307406822,0.8177543214240245,0.8909745459889574,0.8249442246525076,0.7474019787461784,0.7996173402852763,0.7925202591056848,0.8029937096762713,0.8684987493157332,0.8510709086469448,0.7933700955279488,0.899742189850795,0.8117408607299573,0.7943283936767699,0.8304902346711599,0.8138699664347885,0.8454181371778346,0.7908341508919492,0.8123537989821019,0.8150938049359592,0.7432131972201866,1.0000000000000033,0.8519987410946891,0.8758386063947464,0.8745059371851476,0.9268815282828534,0.8237182945652073,0.8642075013536663,0.8209213067042475,0.8145062381120278,0.8298544435566575,0.8909745459889574,0.8926106994091271,0.8058612079868578,0.8724381305582571,0.8557127859366483,0.3632988135737741,0.816607691574077,0.845477448470958,0.8070840913677615,0.8180719218583977,0.6336678611484952,0.47295450247408827,0.6206903527516994,0.8582393898554187,0.8406168726280143,0.7820801930850146,0.799150843519118,0.7300684448718067,0.8466441916327958,0.726609267143177,0.4954886295727972,0.5548363089542484,0.7590179758256249,0.7497902131834644,0.5016304391097899,0.7890265358348204,0.8042145381723264,0.8583213531582331,0.8117220834954035,0.5894108835275764,0.3100662045932636,0.7635821245301472,0.5513490531805729,0.7125652303245088,0.713478005119752,0.6754482928767809,0.7310583143615543,0.33730172707802775,0.6000816493165649,0.2997004492513102,0.38797749050765196,0.394573976276301,0.42384043998051246,0.2188702620658331,0.36295526851956256,0.12897053875568948,0.18954720708196904,0.15476464650682736,0.15476464650682736,0.2188702620658331
Vasculitis,0.8443795713645843,0.8239654378137211,0.8611592499592481,0.7711079493249934,0.7336390377727329,0.7846828360058282,0.8532103661176211,0.7800622327706681,0.8394760055333947,0.7553775397858533,0.7575277146628913,0.8430306582930033,0.7617769829599628,0.8565417408100072,0.7793554480304047,0.8990867729468843,0.851519113418414,0.7636938734095784,0.801691977694846,0.804797691119881,0.7947220944613268,0.8955977162068052,0.8156087573091745,0.7811853137360127,0.8394109059938071,0.80347947596232,0.7766674794190538,0.8220380306411463,0.8265447809674706,0.8359387542393467,0.7878685643821761,0.8038840597759529,0.8173093538837067,0.7886388397182811,0.8519987410946891,1.0000000000000007,0.826996470827442,0.8599849525073733,0.8524441680919889,0.8543075539725864,0.8311060030289509,0.8229813554659998,0.8219222293902898,0.843434712245792,0.8929705363962253,0.8384226280398467,0.84008108181824,0.8204916816842523,0.8635039583798683,0.3506671921848362,0.8181567962421685,0.8023239136206227,0.8213344751816707,0.8323428607671476,0.6209029229367814,0.477260702109212,0.6263416713385032,0.7193832046426674,0.7128324356402528,0.7892009487274371,0.7643525720800067,0.597558240658004,0.8416012612436057,0.747601926117004,0.46341463414634176,0.6098780365878036,0.7659287524721182,0.7786543595836892,0.5061977300491116,0.8031948401350171,0.7966462406965639,0.7483417427440273,0.7898586994415149,0.5645344869818574,0.31288932387873186,0.7835943633125807,0.5661298868461974,0.7035895530819956,0.5860254670674174,0.690118153798385,0.7141704408444834,0.3224584637550083,0.6055453278856741,0.3024291894545669,0.42051072316016264,0.3981665296905975,0.42769946138415066,0.19325517063098144,0.36625993701661486,0.1301448015738384,0.1912730139190015,0.15617376188860607,0.15617376188860607,0.2208630521496931
Arthritis,0.8684168428648459,0.8253739376291013,0.8856348315966891,0.7377125261521782,0.7129555721365323,0.7551161616928682,0.7992205425335087,0.7510323837552041,0.7756155753317266,0.7383427044873688,0.769008183618109,0.7929046108223303,0.7484980460597112,0.8040302522073721,0.7857902247362563,0.8611908180451131,0.7763325904819731,0.7317385029949639,0.7491655973344491,0.7546199771644911,0.7690172868560031,0.8543795813390416,0.7940895592447028,0.7535215228789038,0.8631501236932086,0.7724427705663309,0.7680208308367589,0.7847579830309784,0.7848839282012771,0.7943330099996948,0.7525481987245496,0.7720495078203452,0.7653346390035378,0.7604625018444497,0.8758386063947464,0.826996470827442,0.9999999999999974,0.8496273533583175,0.9009423359073319,0.8067937184600406,0.8544042423732027,0.779179319712394,0.7790439207380029,0.8046172777075051,0.8295293909111016,0.8445784116933429,0.7862593876957983,0.8618756760066759,0.810394129313026,0.3465516400418359,0.7983057296721167,0.8423645719440741,0.7860351819031667,0.7911096087218389,0.6620247118789147,0.5061710682435312,0.610874197304151,0.7954116786684053,0.8044335210322542,0.7091625114297491,0.7477917452085054,0.754264373668368,0.8185219688607188,0.7367980631370271,0.4545324114471421,0.6314212622786132,0.7485178779202329,0.7605277459937916,0.4875149494180868,0.7375635565834304,0.7399956641006076,0.8249930016249682,0.7420410556929505,0.6262242910851491,0.34299717028501764,0.7707102185990955,0.535599505288569,0.6964235543207067,0.7540739028638974,0.6703910904316206,0.7312724241271298,0.352396093247283,0.6468382201954097,0.2922380025064031,0.4353647708073436,0.4122312949338949,0.42804719467771235,0.22866478019001174,0.36196138299651337,0.16169041669088863,0.1980295085953349,0.16169041669088866,0.16169041669088866,0.22866478019001177
Hypoglycemia,0.9123832552518342,0.8532526522344309,0.8890880294753086,0.8142915680344579,0.7924492613762808,0.8346133541384274,0.8560557342528204,0.8106737960019184,0.8766929232481472,0.804441385233058,0.8252631687162629,0.8646799342998138,0.8006164228459802,0.8685293248085647,0.8264185980853688,0.868256941613356,0.7966577405453389,0.8089253182740087,0.8109924125101983,0.811861814837835,0.8091961923369954,0.8255744558679903,0.8613790513728797,0.8408708798605825,0.9316950938855509,0.807991176271528,0.8077304582574842,0.8217333818283774,0.8395684466658092,0.8550271158732266,0.805923446792625,0.8092844332561525,0.8205899558535142,0.7055965590297322,0.8745059371851476,0.8599849525073733,0.8496273533583175,1.0000000000000024,0.9113038236743785,0.8779701383005926,0.8524490503706968,0.8135369490546089,0.8163512880474791,0.8441318608896115,0.8513428453481607,0.8877556937595823,0.762008073429911,0.8888383015846631,0.836075809107916,0.33794308214593427,0.8192981210832555,0.8645950602338853,0.8143785576948618,0.8175777239209381,0.589442249884637,0.4721367053184103,0.5857381694860176,0.7661491081757855,0.7753766704007349,0.7274964328579274,0.7369115343060385,0.6791147430691146,0.8345724811256143,0.7090291973818607,0.43842370127827013,0.5437614808292657,0.7324379587019025,0.7380888109513494,0.46662012194145647,0.7339579691768029,0.7343596067528135,0.7920291580888058,0.7415861410146768,0.5389813202309129,0.30539195913557265,0.7584446145034737,0.5398618130615211,0.6984693210597349,0.6713994355616779,0.651868199121121,0.6872699470455566,0.3137604115482421,0.5847810803344256,0.2787834414987483,0.37426600192925236,0.3670354559259034,0.394259323932576,0.20359463942371497,0.337623514148081,0.21594472522460836,0.17631812981527,0.1439631501497389,0.1439631501497389,0.203594639423715
Urticaria,0.9283338373278528,0.8622707658683212,0.9029309219242659,0.796002945757847,0.760311179518624,0.8106342378665439,0.8395998587297051,0.8103752730712835,0.8407872256349811,0.7834547865370535,0.8070711258779314,0.8357383407389654,0.8008006467058039,0.8371080530215123,0.8258628220421937,0.902558086417876,0.8081801844107724,0.7736597661570646,0.8086379131508316,0.7960711989580358,0.8169324941698166,0.8756919438178484,0.8547514322885288,0.8102218307846957,0.9368957679512295,0.8104408984731051,0.802353793615939,0.8291602462327495,0.833108642644718,0.8449139715557527,0.7994372655528696,0.8163835654332611,0.8339078479367952,0.7356163368813721,0.9268815282828534,0.8524441680919889,0.9009423359073319,0.9113038236743785,1.0000000000000036,0.8462073209166844,0.8466455754719461,0.8357778028932193,0.8204318988768688,0.8539325943847105,0.8788065578279319,0.9019706864290301,0.7829602926862703,0.9012237191849927,0.8564167973777662,0.35591606483934946,0.8514424726436477,0.8502377636161192,0.8241865111565537,0.827941670027103,0.62079082873014,0.4633433941408871,0.6080770417662593,0.8136762043449717,0.8096934285739664,0.737274486003416,0.769295118668362,0.7072853886107612,0.8480087110085387,0.732780107636972,0.4617405910498277,0.5629741474618382,0.7574925974922023,0.7559481688679803,0.48000783692661864,0.7662117590915152,0.7734153921800543,0.840879042181702,0.7810262585442261,0.5774332158561251,0.30376521820404184,0.7797627210461825,0.5590973071394416,0.7206037585776707,0.6989791170349781,0.6865368059965593,0.7314405134119895,0.3304472761256333,0.6065502202021746,0.29361010975735174,0.3941707632064884,0.38655567174253436,0.41522739926869956,0.21442250696755893,0.35557950110937975,0.12634967392981722,0.1856953381770519,0.15161960871578067,0.15161960871578067,0.21442250696755893
Intellectual Disability,0.8416940822656773,0.825604892343562,0.8641431969160247,0.8039031321630982,0.7797265045686926,0.8333049901082087,0.862650384266619,0.8043074453109289,0.8952979330871306,0.8039205780129652,0.8102581965293131,0.8542696780149875,0.8038270592732689,0.9243783436291603,0.8342315819285065,0.8569241222862537,0.7880563578030837,0.8082808970833862,0.8229996816627559,0.8289571460257714,0.8310113207842159,0.8175514430150667,0.8385812739914564,0.8222002491995152,0.8595096879358862,0.8347129485513627,0.8295060719646244,0.8287268627622045,0.8372832370685563,0.8997587340076197,0.8228384246471792,0.8210886641985504,0.8279278234691198,0.7099799813972123,0.8237182945652073,0.8543075539725864,0.8067937184600406,0.8779701383005926,0.8462073209166844,1.0000000000000009,0.869889535383587,0.8405946773073464,0.8821950917498482,0.8725920363071709,0.8511340944329682,0.8687857105589649,0.8016376680394146,0.8787830924417888,0.8762583714210738,0.3319644021559014,0.869246037449386,0.8986013221159284,0.8363333975829054,0.839618810164082,0.6053330295437885,0.49588470368046517,0.6101223635294862,0.7405211574961624,0.7490431054154955,0.7541572149218486,0.7766931488613119,0.6354298484456657,0.857071729202512,0.7281439227849117,0.46178786701220886,0.5773502691896261,0.7725130519830891,0.7718949722934124,0.49034391856119247,0.773580137741527,0.7541572149218486,0.76746478381606,0.761578569394983,0.5535117231700726,0.31362502409359005,0.8592533552336383,0.5636562191028619,0.71729936264873,0.6260974285812071,0.669441920585894,0.7057980645956559,0.3222190817006681,0.6005461994758757,0.28629916715693415,0.3980828373029804,0.37693036854602285,0.4048881650894581,0.18294793072126084,0.3467255099282033,0.14784425419091457,0.1810714920850371,0.14784425419091457,0.14784425419091457,0.20908334939572665
